58 -89 55 
73 -89 55 
73 -89 45 
58 -89 45 

58 -89 55 
65.5 -76.0096 55 
65.5 -76.0096 45 
58 -89 45 

58 -89 55 
50.5 -76.0096 55 
50.5 -76.0096 45 
58 -89 45 

58 -89 55 
43 -89 55 
43 -89 45 
58 -89 45 

58 -89 55 
50.5 -101.99 55 
50.5 -101.99 45 
58 -89 45 

58 -89 55 
65.5 -101.99 55 
65.5 -101.99 45 
58 -89 45 

58 -89 55 
73 -89 55 
73 -89 45 
58 -89 45 

